0.022720573469996452,0.011477411724627018,0.022630905732512474
0.04375658556818962,0.03712856024503708,0.04346651956439018
0.05047193542122841,0.02418946661055088,0.050282955169677734
0.055046554654836655,0.030557967722415924,0.05480781942605972
0.04158351570367813,0.03116356022655964,0.04134004935622215
0.03194813430309296,0.016721060499548912,0.03181749954819679
0.025670863687992096,0.01095627248287201,0.025585267692804337
0.049644920974969864,0.02435566857457161,0.049454640597105026
0.030093923211097717,0.017148854210972786,0.029959946870803833
0.03783931955695152,0.019840944558382034,0.03768431395292282
0.016833804547786713,0.014555004425346851,0.01672009378671646
0.05526209622621536,0.03718966990709305,0.05497155338525772
0.01675194688141346,0.009784065186977386,0.01667550951242447
0.04209241271018982,0.02881752699613571,0.041867274791002274
0.05444655567407608,0.029780689626932144,0.05421389266848564
0.04154036566615105,0.023883137851953506,0.041353777050971985
0.01551902201026678,0.009272530674934387,0.01544658001512289
0.023966878652572632,0.019040804356336594,0.0238181222230196
0.039657484740018845,0.02776690199971199,0.03944055736064911
0.01881295256316662,0.009783688001334667,0.018736517056822777
0.02888631634414196,0.008760770782828331,0.02881787344813347
0.024188876152038574,0.011425492353737354,0.02409961447119713
0.05232328921556473,0.03549527749419212,0.05204598233103752
0.03047696128487587,0.02206679992377758,0.0303045641630888
0.03487279266119003,0.023858191445469856,0.03468640148639679
0.04270612448453903,0.026912134140729904,0.04249587282538414
0.022610675543546677,0.01669960655272007,0.022480210289359093
0.0428682304918766,0.023862693458795547,0.042681802064180374
0.02027740329504013,0.010276803746819496,0.02019711583852768
0.056388579308986664,0.03600245714187622,0.056107308715581894
0.024172602221369743,0.016101043671369553,0.02404681220650673
0.014505445957183838,0.009368465282022953,0.014432255178689957
0.006447103805840015,0.004808258730918169,0.006409539375454187
0.03982202336192131,0.02638404630124569,0.039615899324417114
0.04362645000219345,0.024296369403600693,0.04343663528561592
0.026046734303236008,0.01175630372017622,0.02595488727092743
0.025854231789708138,0.017611663788557053,0.025716640055179596
0.01869051344692707,0.010723419487476349,0.01860673725605011
0.01516226027160883,0.007633324712514877,0.015102624893188477
0.03480910509824753,0.020978853106498718,0.0346452072262764
0.05227288976311684,0.02332121692597866,0.05209069326519966
0.035118795931339264,0.022485952824354172,0.034943126142024994
0.017468160018324852,0.007627848535776138,0.017408566549420357
0.021400287747383118,0.01870330423116684,0.021254168823361397
0.041747186332941055,0.0162835530936718,0.04161997139453888
0.017807360738515854,0.012309564277529716,0.01771119236946106
0.050225842744112015,0.04298108071088791,0.049890052527189255
0.019343340769410133,0.013541249558329582,0.019237549975514412
0.03572291135787964,0.020835526287555695,0.035560134798288345
0.031187064945697784,0.026836305856704712,0.030977405607700348
0.019693130627274513,0.010343024507164955,0.019612325355410576
0.03787922114133835,0.026238400489091873,0.03767423331737518
0.016489624977111816,0.012385996989905834,0.01639285869896412
0.046204667538404465,0.02192462794482708,0.046033382415771484
0.03330795839428902,0.014795656315982342,0.03319236636161804
0.028078580275177956,0.014857321046292782,0.02796250768005848
0.03716275840997696,0.019483458250761032,0.037010543048381805
0.02069728448987007,0.012247990816831589,0.02060159668326378
0.048059605062007904,0.017437132075428963,0.04792337864637375
0.07405918836593628,0.04213665425777435,0.0737299993634224
0.0372232124209404,0.021012354642152786,0.037059053778648376
0.01678389497101307,0.013053822331130505,0.016681911423802376
0.04350551962852478,0.028647491708397865,0.043281711637973785
0.02281535230576992,0.017327282577753067,0.02267998270690441
0.018816117197275162,0.010339053347706795,0.01873534359037876
0.011547362431883812,0.008711393922567368,0.011479305103421211
0.031630974262952805,0.02262287214398384,0.03145423159003258
0.052637625485658646,0.031025908887386322,0.05239523574709892
0.008111841976642609,0.004820589441806078,0.008074181154370308
0.050884295254945755,0.0328654982149601,0.050627533346414566
0.06337877362966537,0.03363664448261261,0.06311598420143127
0.021936681121587753,0.019273944199085236,0.021786103025078773
0.01808793470263481,0.010342095978558064,0.01800713688135147
0.025465652346611023,0.023985322564840317,0.02527826651930809
0.028005104511976242,0.009097622707486153,0.027934029698371887
0.017888814210891724,0.009905043058097363,0.017811430618166924
